Confections;Gumbär Gummibärchen;1997-07-08 00:00:00.000;Lehmanns Marktstand;5
Confections;Sir Rodney's Marmalade;1997-07-09 00:00:00.000;Lehmanns Marktstand;21
Dairy Products;Gudbrandsdalsost;1997-07-09 00:00:00.000;Lehmanns Marktstand;20
Beverages;Lakkalikööri;1997-07-09 00:00:00.000;Lehmanns Marktstand;4
Seafood;Escargots de Bourgogne;1997-07-09 00:00:00.000;Old World Delicatessen;30
Condiments;Sirop d'érable;1997-07-10 00:00:00.000;Ernst Handel;120
Beverages;Steeleye Stout;1997-07-10 00:00:00.000;Ernst Handel;30
Dairy Products;Gudbrandsdalsost;1997-07-10 00:00:00.000;Ernst Handel;65
Beverages;Guaraná Fantástica;1997-07-11 00:00:00.000;Piccolo und mehr;35
Beverages;Rhönbräu Klosterbier;1997-07-11 00:00:00.000;White Clover Markets;30
Condiments;Vegie-spread;1997-07-11 00:00:00.000;White Clover Markets;24
Condiments;Louisiana Fiery Hot Pepper Sauce;1997-07-11 00:00:00.000;Piccolo und mehr;12
Dairy Products;Flotemysost;1997-07-14 00:00:00.000;Rattlesnake Canyon Grocery;9
Confections;Schoggi Schokolade;1997-07-14 00:00:00.000;Rattlesnake Canyon Grocery;50
Confections;Tarte au sucre;1997-07-15 00:00:00.000;B's Beverages;10
Dairy Products;Raclette Courdavault;1997-07-16 00:00:00.000;HILARION-Abastos;35
Seafood;Konbu;1997-07-16 00:00:00.000;HILARION-Abastos;60
Seafood;Röd Kaviar;1997-07-16 00:00:00.000;Hungry Coyote Import Store;30
Condiments;Original Frankfurter grüne Soße;1997-07-17 00:00:00.000;Vaffeljernet;5
Beverages;Lakkalikööri;1997-07-18 00:00:00.000;Furia Bacalhau e Frutos do Mar;10
Confections;Maxilaku;1997-07-18 00:00:00.000;Save-a-lot Markets;25
Confections;Chocolade;1997-07-18 00:00:00.000;Furia Bacalhau e Frutos do Mar;6
Dairy Products;Raclette Courdavault;1997-07-21 00:00:00.000;Mère Paillarde;20
Dairy Products;Flotemysost;1997-07-21 00:00:00.000;Mère Paillarde;15
Dairy Products;Camembert Pierrot;1997-07-21 00:00:00.000;Mère Paillarde;70
Confections;Pavlova;1997-07-21 00:00:00.000;Mère Paillarde;30
Condiments;Chef Anton's Cajun Seasoning;1997-07-22 00:00:00.000;Tradição Hipermercados;20
Dairy Products;Geitost;1997-07-22 00:00:00.000;Save-a-lot Markets;14
Dairy Products;Mozzarella di Giovanni;1997-07-22 00:00:00.000;Save-a-lot Markets;12
Confections;Tarte au sucre;1997-07-22 00:00:00.000;Tradição Hipermercados;10
Seafood;Boston Crab Meat;1997-07-22 00:00:00.000;Save-a-lot Markets;42
Confections;Sir Rodney's Scones;1997-07-24 00:00:00.000;Du monde entier;6
Seafood;Ikura;1997-07-24 00:00:00.000;Du monde entier;10
Beverages;Chai;1997-07-24 00:00:00.000;Du monde entier;3
Beverages;Chai;1997-07-25 00:00:00.000;Wolski  Zajazd;6
Beverages;Chang;1997-07-25 00:00:00.000;Wolski  Zajazd;10
Dairy Products;Camembert Pierrot;1997-07-25 00:00:00.000;Wolski  Zajazd;15
Seafood;Inlagd Sill;1997-07-25 00:00:00.000;La maison d'Asie;21
Seafood;Inlagd Sill;1997-07-28 00:00:00.000;Save-a-lot Markets;55
Dairy Products;Camembert Pierrot;1997-07-28 00:00:00.000;Save-a-lot Markets;40
Seafood;Ikura;1997-07-28 00:00:00.000;Save-a-lot Markets;70
Confections;Maxilaku;1997-07-28 00:00:00.000;Save-a-lot Markets;18
Beverages;Lakkalikööri;1997-07-28 00:00:00.000;Save-a-lot Markets;80
Beverages;Rhönbräu Klosterbier;1997-07-29 00:00:00.000;HILARION-Abastos;40
Beverages;Chartreuse verte;1997-07-29 00:00:00.000;Blauer See Delikatessen;5
Confections;Sir Rodney's Scones;1997-07-29 00:00:00.000;Blauer See Delikatessen;8
Dairy Products;Queso Cabrales;1997-07-29 00:00:00.000;Blauer See Delikatessen;14
Seafood;Konbu;1997-07-29 00:00:00.000;HILARION-Abastos;8
Dairy Products;Flotemysost;1997-07-31 00:00:00.000;Great Lakes Food Market;15
Dairy Products;Raclette Courdavault;1997-07-31 00:00:00.000;Great Lakes Food Market;30
Beverages;Côte de Blaye;1997-07-31 00:00:00.000;Great Lakes Food Market;15
Beverages;Outback Lager;1997-07-31 00:00:00.000;Great Lakes Food Market;15
Condiments;Grandma's Boysenberry Spread;1997-08-01 00:00:00.000;Mère Paillarde;70
Confections;Scottish Longbreads;1997-08-01 00:00:00.000;Mère Paillarde;15
Confections;Sir Rodney's Scones;1997-08-04 00:00:00.000;Mère Paillarde;42
Dairy Products;Flotemysost;1997-08-05 00:00:00.000;Island Trading;15
Confections;Teatime Chocolate Biscuits;1997-08-05 00:00:00.000;Island Trading;5
Beverages;Outback Lager;1997-08-05 00:00:00.000;Island Trading;20
Beverages;Guaraná Fantástica;1997-08-05 00:00:00.000;Laughing Bacchus Wine Cellars;5
Beverages;Chang;1997-08-06 00:00:00.000;Ricardo Adocicados;20
Confections;Scottish Longbreads;1997-08-06 00:00:00.000;Ricardo Adocicados;18
Confections;Sir Rodney's Scones;1997-08-07 00:00:00.000;Frankenversand;25
Beverages;Guaraná Fantástica;1997-08-07 00:00:00.000;Frankenversand;3
Beverages;Steeleye Stout;1997-08-07 00:00:00.000;Frankenversand;30
Confections;Teatime Chocolate Biscuits;1997-08-07 00:00:00.000;Frankenversand;15
Condiments;Gula Malacca;1997-08-07 00:00:00.000;The Cracker Box;10
Dairy Products;Camembert Pierrot;1997-08-08 00:00:00.000;Ana Trujillo Emparedados y helados;10
Dairy Products;Camembert Pierrot;1997-08-11 00:00:00.000;Berglunds snabbköp;20
Dairy Products;Flotemysost;1997-08-11 00:00:00.000;Berglunds snabbköp;20
Confections;Tarte au sucre;1997-08-11 00:00:00.000;Save-a-lot Markets;15
Seafood;Röd Kaviar;1997-08-11 00:00:00.000;Save-a-lot Markets;35
Beverages;Chai;1997-08-12 00:00:00.000;Blondesddsl père et fils;25
Beverages;Lakkalikööri;1997-08-13 00:00:00.000;Königlich Essen;35
Beverages;Chang;1997-08-14 00:00:00.000;Die Wandernde Kuh;30
Beverages;Rhönbräu Klosterbier;1997-08-14 00:00:00.000;La maison d'Asie;8
Dairy Products;Geitost;1997-08-14 00:00:00.000;Die Wandernde Kuh;20
Dairy Products;Queso Manchego La Pastora;1997-08-15 00:00:00.000;Ernst Handel;36
Seafood;Konbu;1997-08-15 00:00:00.000;Ernst Handel;13
Seafood;Carnarvon Tigers;1997-08-15 00:00:00.000;Folies gourmandes;50
Confections;Tarte au sucre;1997-08-15 00:00:00.000;Ernst Handel;80
Confections;Gumbär Gummibärchen;1997-08-15 00:00:00.000;Ernst Handel;35
Beverages;Rhönbräu Klosterbier;1997-08-15 00:00:00.000;Folies gourmandes;2
Condiments;Chef Anton's Cajun Seasoning;1997-08-18 00:00:00.000;Magazzini Alimentari Riuniti;10
Condiments;Chef Anton's Gumbo Mix;1997-08-18 00:00:00.000;Magazzini Alimentari Riuniti;15
Condiments;Chef Anton's Cajun Seasoning;1997-08-19 00:00:00.000;Wartian Herkku;25
Dairy Products;Queso Cabrales;1997-08-19 00:00:00.000;Queen Cozinha;10
Confections;Valkoinen suklaa;1997-08-19 00:00:00.000;Queen Cozinha;25
Seafood;Escargots de Bourgogne;1997-08-19 00:00:00.000;Wartian Herkku;6
Seafood;Rogede sild;1997-08-20 00:00:00.000;LINO-Delicateses;20
Seafood;Carnarvon Tigers;1997-08-20 00:00:00.000;Santé Gourmet;8
Dairy Products;Mozzarella di Giovanni;1997-08-20 00:00:00.000;LINO-Delicateses;60
Condiments;Louisiana Fiery Hot Pepper Sauce;1997-08-20 00:00:00.000;LINO-Delicateses;21
Beverages;Outback Lager;1997-08-21 00:00:00.000;Die Wandernde Kuh;15
Dairy Products;Gudbrandsdalsost;1997-08-21 00:00:00.000;Die Wandernde Kuh;20
Confections;Sir Rodney's Scones;1997-08-22 00:00:00.000;Simons bistro;30
Beverages;Chang;1997-08-22 00:00:00.000;HILARION-Abastos;50
Condiments;Sirop d'érable;1997-08-22 00:00:00.000;Simons bistro;20
Seafood;Boston Crab Meat;1997-08-22 00:00:00.000;HILARION-Abastos;60
Seafood;Spegesild;1997-08-25 00:00:00.000;Alfreds Futterkiste;2
Seafood;Spegesild;1997-08-25 00:00:00.000;Wellington Importadora;21
Beverages;Chartreuse verte;1997-08-25 00:00:00.000;Alfreds Futterkiste;21
Beverages;Ipoh Coffee;1997-08-25 00:00:00.000;Wellington Importadora;20
Seafood;Carnarvon Tigers;1997-08-25 00:00:00.000;Wellington Importadora;4
Seafood;Carnarvon Tigers;1997-08-26 00:00:00.000;Hanari Carnes;20
Seafood;Inlagd Sill;1997-08-26 00:00:00.000;Hanari Carnes;15
Seafood;Ikura;1997-08-27 00:00:00.000;Hungry Owl All-Night Grocers;18
Dairy Products;Flotemysost;1997-08-27 00:00:00.000;Hungry Owl All-Night Grocers;30
Beverages;Chartreuse verte;1997-08-27 00:00:00.000;Que Delícia;20
Beverages;Chai;1997-08-27 00:00:00.000;Hungry Owl All-Night Grocers;15
Condiments;Original Frankfurter grüne Soße;1997-08-27 00:00:00.000;Hungry Owl All-Night Grocers;35
Confections;Teatime Chocolate Biscuits;1997-08-27 00:00:00.000;Que Delícia;30
Beverages;Guaraná Fantástica;1997-08-28 00:00:00.000;Ricardo Adocicados;15
Dairy Products;Mozzarella di Giovanni;1997-08-28 00:00:00.000;Maison Dewey;15
Seafood;Nord-Ost Matjeshering;1997-08-29 00:00:00.000;Familia Arquibaldo;30
Seafood;Nord-Ost Matjeshering;1997-09-01 00:00:00.000;Gourmet Lanchonetes;2
Confections;Teatime Chocolate Biscuits;1997-09-01 00:00:00.000;Die Wandernde Kuh;12
Confections;Pavlova;1997-09-02 00:00:00.000;Frankenversand;30
Condiments;Chef Anton's Cajun Seasoning;1997-09-02 00:00:00.000;Berglunds snabbköp;12
Beverages;Chartreuse verte;1997-09-02 00:00:00.000;Berglunds snabbköp;20
Dairy Products;Camembert Pierrot;1997-09-02 00:00:00.000;Frankenversand;20
Seafood;Jack's New England Clam Chowder;1997-09-03 00:00:00.000;Reggiani Caseifici;20
Seafood;Jack's New England Clam Chowder;1997-09-04 00:00:00.000;Save-a-lot Markets;24
Seafood;Spegesild;1997-09-04 00:00:00.000;Save-a-lot Markets;45
Dairy Products;Camembert Pierrot;1997-09-04 00:00:00.000;Save-a-lot Markets;30
Confections;Zaanse koeken;1997-09-04 00:00:00.000;Great Lakes Food Market;6
Confections;Zaanse koeken;1997-09-04 00:00:00.000;Save-a-lot Markets;10
Condiments;Gula Malacca;1997-09-04 00:00:00.000;Great Lakes Food Market;28
Condiments;Genen Shouyu;1997-09-04 00:00:00.000;Save-a-lot Markets;50
Condiments;Original Frankfurter grüne Soße;1997-09-05 00:00:00.000;QUICK-Stop;70
Beverages;Outback Lager;1997-09-05 00:00:00.000;Queen Cozinha;40
Confections;Sir Rodney's Scones;1997-09-05 00:00:00.000;QUICK-Stop;60
Dairy Products;Gorgonzola Telino;1997-09-05 00:00:00.000;Queen Cozinha;20
Dairy Products;Camembert Pierrot;1997-09-05 00:00:00.000;QUICK-Stop;55
Seafood;Boston Crab Meat;1997-09-05 00:00:00.000;QUICK-Stop;70
Seafood;Boston Crab Meat;1997-09-05 00:00:00.000;Queen Cozinha;24
Confections;Sir Rodney's Marmalade;1997-09-08 00:00:00.000;Hungry Coyote Import Store;21
Confections;Scottish Longbreads;1997-09-09 00:00:00.000;Lonesome Pine Restaurant;10
Beverages;Chartreuse verte;1997-09-09 00:00:00.000;Hungry Owl All-Night Grocers;3
Seafood;Escargots de Bourgogne;1997-09-09 00:00:00.000;Hungry Owl All-Night Grocers;49
Seafood;Boston Crab Meat;1997-09-10 00:00:00.000;Bon app';30
Condiments;Louisiana Fiery Hot Pepper Sauce;1997-09-10 00:00:00.000;Furia Bacalhau e Frutos do Mar;15
Seafood;Ikura;1997-09-10 00:00:00.000;Furia Bacalhau e Frutos do Mar;24
Dairy Products;Raclette Courdavault;1997-09-11 00:00:00.000;Lonesome Pine Restaurant;1
Beverages;Lakkalikööri;1997-09-11 00:00:00.000;Lonesome Pine Restaurant;10
Condiments;Louisiana Fiery Hot Pepper Sauce;1997-09-12 00:00:00.000;Richter Supermarkt;10
Dairy Products;Flotemysost;1997-09-12 00:00:00.000;Ernst Handel;14
Dairy Products;Gudbrandsdalsost;1997-09-12 00:00:00.000;Ernst Handel;45
Dairy Products;Gorgonzola Telino;1997-09-15 00:00:00.000;Die Wandernde Kuh;8
Seafood;Inlagd Sill;1997-09-15 00:00:00.000;Simons bistro;30
Seafood;Spegesild;1997-09-16 00:00:00.000;Frankenversand;60
Seafood;Röd Kaviar;1997-09-16 00:00:00.000;Frankenversand;50
Beverages;Laughing Lumberjack Lager;1997-09-16 00:00:00.000;Frankenversand;25
Beverages;Rhönbräu Klosterbier;1997-09-16 00:00:00.000;Frankenversand;25
Beverages;Côte de Blaye;1997-09-17 00:00:00.000;Berglunds snabbköp;15
Condiments;Louisiana Fiery Hot Pepper Sauce;1997-09-17 00:00:00.000;France restauration;12
Confections;Pavlova;1997-09-17 00:00:00.000;France restauration;10
Confections;Tarte au sucre;1997-09-17 00:00:00.000;France restauration;10
Dairy Products;Flotemysost;1997-09-17 00:00:00.000;Berglunds snabbköp;12
Confections;Pavlova;1997-09-18 00:00:00.000;Wilman Kala;3
Beverages;Ipoh Coffee;1997-09-18 00:00:00.000;Wilman Kala;6
Seafood;Escargots de Bourgogne;1997-09-19 00:00:00.000;Frankenversand;30
Confections;Teatime Chocolate Biscuits;1997-09-22 00:00:00.000;Tortuga Restaurante;7
Condiments;Gula Malacca;1997-09-22 00:00:00.000;Tortuga Restaurante;21
Dairy Products;Geitost;1997-09-22 00:00:00.000;Antonio Moreno Taquería;8
Seafood;Ikura;1997-09-22 00:00:00.000;Tortuga Restaurante;2
Confections;Gumbär Gummibärchen;1997-09-22 00:00:00.000;Antonio Moreno Taquería;30
Dairy Products;Geitost;1997-09-23 00:00:00.000;Save-a-lot Markets;30
Dairy Products;Queso Manchego La Pastora;1997-09-23 00:00:00.000;Save-a-lot Markets;100
Dairy Products;Raclette Courdavault;1997-09-23 00:00:00.000;Blondesddsl père et fils;12
Seafood;Jack's New England Clam Chowder;1997-09-23 00:00:00.000;Save-a-lot Markets;120
Dairy Products;Gorgonzola Telino;1997-09-24 00:00:00.000;Old World Delicatessen;20
Confections;Pavlova;1997-09-24 00:00:00.000;Old World Delicatessen;50
Confections;Teatime Chocolate Biscuits;1997-09-25 00:00:00.000;Great Lakes Food Market;30
Condiments;Louisiana Hot Spiced Okra;1997-09-25 00:00:00.000;Antonio Moreno Taquería;4
Beverages;Rhönbräu Klosterbier;1997-09-25 00:00:00.000;Antonio Moreno Taquería;30
Confections;Sir Rodney's Scones;1997-09-25 00:00:00.000;Great Lakes Food Market;12
Dairy Products;Geitost;1997-09-25 00:00:00.000;Antonio Moreno Taquería;30
Dairy Products;Camembert Pierrot;1997-09-26 00:00:00.000;Ottilies Käseladen;30
Confections;Zaanse koeken;1997-09-26 00:00:00.000;Ottilies Käseladen;40
Seafood;Boston Crab Meat;1997-09-26 00:00:00.000;Ottilies Käseladen;20
Seafood;Jack's New England Clam Chowder;1997-09-29 00:00:00.000;Gourmet Lanchonetes;4
Confections;Zaanse koeken;1997-09-29 00:00:00.000;Gourmet Lanchonetes;15
Seafood;Ikura;1997-09-29 00:00:00.000;Gourmet Lanchonetes;20
Confections;Gumbär Gummibärchen;1997-09-30 00:00:00.000;Piccolo und mehr;15
Seafood;Inlagd Sill;1997-09-30 00:00:00.000;Hungry Owl All-Night Grocers;6
Seafood;Ikura;1997-10-01 00:00:00.000;Vaffeljernet;18
Beverages;Sasquatch Ale;1997-10-01 00:00:00.000;Vaffeljernet;14
Beverages;Chai;1997-10-01 00:00:00.000;Berglunds snabbköp;35
Condiments;Original Frankfurter grüne Soße;1997-10-02 00:00:00.000;Hanari Carnes;30
Condiments;Gula Malacca;1997-10-03 00:00:00.000;QUICK-Stop;24
Condiments;Vegie-spread;1997-10-03 00:00:00.000;Alfreds Futterkiste;20
Beverages;Chai;1997-10-03 00:00:00.000;QUICK-Stop;30
Beverages;Ipoh Coffee;1997-10-03 00:00:00.000;QUICK-Stop;40
Confections;Tarte au sucre;1997-10-03 00:00:00.000;QUICK-Stop;48
Dairy Products;Gudbrandsdalsost;1997-10-06 00:00:00.000;White Clover Markets;30
Dairy Products;Raclette Courdavault;1997-10-06 00:00:00.000;QUICK-Stop;25
Beverages;Outback Lager;1997-10-06 00:00:00.000;QUICK-Stop;50
Seafood;Röd Kaviar;1997-10-06 00:00:00.000;White Clover Markets;15
Beverages;Guaraná Fantástica;1997-10-07 00:00:00.000;Wilman Kala;20
Condiments;Northwoods Cranberry Sauce;1997-10-07 00:00:00.000;Wilman Kala;10
Dairy Products;Queso Manchego La Pastora;1997-10-07 00:00:00.000;Wilman Kala;4
Confections;Teatime Chocolate Biscuits;1997-10-08 00:00:00.000;LINO-Delicateses;7
Beverages;Steeleye Stout;1997-10-08 00:00:00.000;LINO-Delicateses;9
Beverages;Outback Lager;1997-10-08 00:00:00.000;LINO-Delicateses;30
Seafood;Escargots de Bourgogne;1997-10-08 00:00:00.000;LINO-Delicateses;30
Seafood;Spegesild;1997-10-08 00:00:00.000;White Clover Markets;18
Beverages;Outback Lager;1997-10-09 00:00:00.000;Ernst Handel;8
Condiments;Louisiana Fiery Hot Pepper Sauce;1997-10-09 00:00:00.000;Ernst Handel;65
Dairy Products;Queso Cabrales;1997-10-09 00:00:00.000;Ernst Handel;15
Confections;Zaanse koeken;1997-10-09 00:00:00.000;Morgenstern Gesundkost;12
Confections;Scottish Longbreads;1997-10-10 00:00:00.000;Save-a-lot Markets;40
Dairy Products;Flotemysost;1997-10-10 00:00:00.000;Save-a-lot Markets;60
Beverages;Sasquatch Ale;1997-10-10 00:00:00.000;Save-a-lot Markets;12
Beverages;Chai;1997-10-10 00:00:00.000;Save-a-lot Markets;5
Condiments;Aniseed Syrup;1997-10-13 00:00:00.000;Alfreds Futterkiste;6
Beverages;Lakkalikööri;1997-10-13 00:00:00.000;Hungry Owl All-Night Grocers;35
Beverages;Lakkalikööri;1997-10-13 00:00:00.000;Alfreds Futterkiste;15
Dairy Products;Flotemysost;1997-10-13 00:00:00.000;Hungry Owl All-Night Grocers;20
Dairy Products;Raclette Courdavault;1997-10-13 00:00:00.000;Hungry Owl All-Night Grocers;42
Dairy Products;Raclette Courdavault;1997-10-14 00:00:00.000;Folk och fä HB;35
Condiments;Chef Anton's Cajun Seasoning;1997-10-14 00:00:00.000;Queen Cozinha;6
Beverages;Chang;1997-10-14 00:00:00.000;Folk och fä HB;5
Beverages;Guaraná Fantástica;1997-10-14 00:00:00.000;Queen Cozinha;35
Confections;Chocolade;1997-10-14 00:00:00.000;Queen Cozinha;24
Seafood;Röd Kaviar;1997-10-14 00:00:00.000;Folk och fä HB;35
Dairy Products;Mascarpone Fabioli;1997-10-15 00:00:00.000;HILARION-Abastos;4
Dairy Products;Gorgonzola Telino;1997-10-15 00:00:00.000;HILARION-Abastos;20
Dairy Products;Raclette Courdavault;1997-10-16 00:00:00.000;Old World Delicatessen;8
Beverages;Ipoh Coffee;1997-10-16 00:00:00.000;Old World Delicatessen;24
Beverages;Outback Lager;1997-10-16 00:00:00.000;Around the Horn;28
Confections;Pavlova;1997-10-16 00:00:00.000;Old World Delicatessen;20
Condiments;Northwoods Cranberry Sauce;1997-10-17 00:00:00.000;Gourmet Lanchonetes;40
Condiments;Chef Anton's Gumbo Mix;1997-10-17 00:00:00.000;The Big Cheese;4
Dairy Products;Camembert Pierrot;1997-10-17 00:00:00.000;Gourmet Lanchonetes;10
Seafood;Inlagd Sill;1997-10-17 00:00:00.000;The Big Cheese;5
Confections;Zaanse koeken;1997-10-20 00:00:00.000;Franchi S.p.A.;5
Confections;Teatime Chocolate Biscuits;1997-10-20 00:00:00.000;Franchi S.p.A.;5
Confections;Teatime Chocolate Biscuits;1997-10-21 00:00:00.000;Save-a-lot Markets;12
Seafood;Jack's New England Clam Chowder;1997-10-21 00:00:00.000;Save-a-lot Markets;42
Seafood;Spegesild;1997-10-22 00:00:00.000;Save-a-lot Markets;24
Seafood;Rogede sild;1997-10-22 00:00:00.000;Save-a-lot Markets;110
Seafood;Escargots de Bourgogne;1997-10-22 00:00:00.000;Save-a-lot Markets;12
Beverages;Chang;1997-10-22 00:00:00.000;Save-a-lot Markets;30
Confections;Zaanse koeken;1997-10-22 00:00:00.000;Save-a-lot Markets;50
Confections;Gumbär Gummibärchen;1997-10-22 00:00:00.000;Save-a-lot Markets;30
Seafood;Ikura;1997-10-22 00:00:00.000;Save-a-lot Markets;18
Seafood;Ikura;1997-10-23 00:00:00.000;Bon app';21
Dairy Products;Flotemysost;1997-10-23 00:00:00.000;Bon app';30
Dairy Products;Gudbrandsdalsost;1997-10-24 00:00:00.000;Frankenversand;25
Confections;Sir Rodney's Scones;1997-10-24 00:00:00.000;Rancho grande;5
Confections;Sir Rodney's Scones;1997-10-24 00:00:00.000;Frankenversand;32
Condiments;Sirop d'érable;1997-10-24 00:00:00.000;Rancho grande;10
Confections;Pavlova;1997-10-27 00:00:00.000;Königlich Essen;20
Confections;Tarte au sucre;1997-10-27 00:00:00.000;Königlich Essen;20
Seafood;Carnarvon Tigers;1997-10-27 00:00:00.000;Let's Stop N Shop;12
Dairy Products;Queso Manchego La Pastora;1997-10-27 00:00:00.000;Königlich Essen;36
Seafood;Inlagd Sill;1997-10-27 00:00:00.000;Königlich Essen;40
Seafood;Nord-Ost Matjeshering;1997-10-27 00:00:00.000;Let's Stop N Shop;3
Dairy Products;Flotemysost;1997-10-28 00:00:00.000;Que Delícia;8
Beverages;Steeleye Stout;1997-10-28 00:00:00.000;Que Delícia;21
Beverages;Chang;1997-10-29 00:00:00.000;Save-a-lot Markets;3
Beverages;Rhönbräu Klosterbier;1997-10-29 00:00:00.000;Save-a-lot Markets;42
Condiments;Gula Malacca;1997-10-29 00:00:00.000;QUICK-Stop;50
Confections;Scottish Longbreads;1997-10-29 00:00:00.000;Save-a-lot Markets;45
Dairy Products;Gorgonzola Telino;1997-10-29 00:00:00.000;Save-a-lot Markets;50
Confections;Gumbär Gummibärchen;1997-10-30 00:00:00.000;White Clover Markets;15
Seafood;Ikura;1997-10-30 00:00:00.000;Mère Paillarde;16
Condiments;Sirop d'érable;1997-10-30 00:00:00.000;Mère Paillarde;5
Seafood;Jack's New England Clam Chowder;1997-10-31 00:00:00.000;Familia Arquibaldo;12
Condiments;Chef Anton's Cajun Seasoning;1997-11-03 00:00:00.000;Eastern Connection;25
Dairy Products;Raclette Courdavault;1997-11-03 00:00:00.000;Reggiani Caseifici;10
Dairy Products;Queso Cabrales;1997-11-03 00:00:00.000;Eastern Connection;5
Confections;Sir Rodney's Scones;1997-11-04 00:00:00.000;LINO-Delicateses;30
Confections;Valkoinen suklaa;1997-11-04 00:00:00.000;LINO-Delicateses;40
Dairy Products;Camembert Pierrot;1997-11-04 00:00:00.000;Queen Cozinha;15
Beverages;Chai;1997-11-04 00:00:00.000;LINO-Delicateses;50
Seafood;Nord-Ost Matjeshering;1997-11-04 00:00:00.000;Queen Cozinha;15
Seafood;Boston Crab Meat;1997-11-04 00:00:00.000;Queen Cozinha;6
Confections;Pavlova;1997-11-05 00:00:00.000;Bon app';15
Condiments;Louisiana Fiery Hot Pepper Sauce;1997-11-05 00:00:00.000;Bon app';10
Dairy Products;Gorgonzola Telino;1997-11-05 00:00:00.000;Bon app';3
Confections;Sir Rodney's Scones;1997-11-06 00:00:00.000;Chop-suey Chinese;40
Beverages;Lakkalikööri;1997-11-06 00:00:00.000;Bon app';20
Beverages;Lakkalikööri;1997-11-07 00:00:00.000;Gourmet Lanchonetes;20
Condiments;Grandma's Boysenberry Spread;1997-11-07 00:00:00.000;Gourmet Lanchonetes;30
Seafood;Nord-Ost Matjeshering;1997-11-07 00:00:00.000;Gourmet Lanchonetes;15
Condiments;Sirop d'érable;1997-11-10 00:00:00.000;Let's Stop N Shop;20
Condiments;Original Frankfurter grüne Soße;1997-11-10 00:00:00.000;Let's Stop N Shop;2
Condiments;Louisiana Fiery Hot Pepper Sauce;1997-11-11 00:00:00.000;Hungry Owl All-Night Grocers;40
Beverages;Rhönbräu Klosterbier;1997-11-11 00:00:00.000;Hungry Owl All-Night Grocers;20
Seafood;Konbu;1997-11-11 00:00:00.000;Vins et alcools Chevalier;4
Seafood;Jack's New England Clam Chowder;1997-11-11 00:00:00.000;Vins et alcools Chevalier;12
Seafood;Inlagd Sill;1997-11-12 00:00:00.000;Vins et alcools Chevalier;6
Confections;Pavlova;1997-11-12 00:00:00.000;Spécialités du monde;3
Beverages;Steeleye Stout;1997-11-13 00:00:00.000;White Clover Markets;35
Seafood;Rogede sild;1997-11-13 00:00:00.000;White Clover Markets;40
Beverages;Chang;1997-11-14 00:00:00.000;Around the Horn;15
Condiments;Aniseed Syrup;1997-11-14 00:00:00.000;Bottom-Dollar Markets;20
Dairy Products;Mozzarella di Giovanni;1997-11-14 00:00:00.000;Bottom-Dollar Markets;35
Dairy Products;Camembert Pierrot;1997-11-14 00:00:00.000;Bottom-Dollar Markets;50
Seafood;Boston Crab Meat;1997-11-17 00:00:00.000;Vaffeljernet;50
Seafood;Spegesild;1997-11-17 00:00:00.000;Around the Horn;28
Dairy Products;Raclette Courdavault;1997-11-18 00:00:00.000;QUICK-Stop;45
Dairy Products;Mozzarella di Giovanni;1997-11-18 00:00:00.000;QUICK-Stop;7
Seafood;Carnarvon Tigers;1997-11-18 00:00:00.000;QUICK-Stop;24
Condiments;Gula Malacca;1997-11-18 00:00:00.000;QUICK-Stop;16
Condiments;Vegie-spread;1997-11-19 00:00:00.000;Piccolo und mehr;9
Dairy Products;Gudbrandsdalsost;1997-11-19 00:00:00.000;Chop-suey Chinese;40
Dairy Products;Gudbrandsdalsost;1997-11-19 00:00:00.000;Piccolo und mehr;30
Seafood;Konbu;1997-11-19 00:00:00.000;Chop-suey Chinese;6
Dairy Products;Gorgonzola Telino;1997-11-19 00:00:00.000;Piccolo und mehr;8
Confections;Tarte au sucre;1997-11-19 00:00:00.000;Chop-suey Chinese;9
Seafood;Jack's New England Clam Chowder;1997-11-19 00:00:00.000;Piccolo und mehr;35
Seafood;Boston Crab Meat;1997-11-20 00:00:00.000;Save-a-lot Markets;40
Dairy Products;Raclette Courdavault;1997-11-20 00:00:00.000;Island Trading;6
Beverages;Lakkalikööri;1997-11-20 00:00:00.000;Island Trading;10
Dairy Products;Raclette Courdavault;1997-11-21 00:00:00.000;Wartian Herkku;25
Seafood;Rogede sild;1997-11-21 00:00:00.000;Wartian Herkku;40
Seafood;Röd Kaviar;1997-11-24 00:00:00.000;Richter Supermarkt;15
Seafood;Nord-Ost Matjeshering;1997-11-24 00:00:00.000;Richter Supermarkt;30
Confections;Valkoinen suklaa;1997-11-24 00:00:00.000;Richter Supermarkt;20
Dairy Products;Gudbrandsdalsost;1997-11-24 00:00:00.000;North/South;3
Confections;Gumbär Gummibärchen;1997-11-24 00:00:00.000;Richter Supermarkt;12
Beverages;Chai;1997-11-24 00:00:00.000;North/South;8
Seafood;Boston Crab Meat;1997-11-25 00:00:00.000;Magazzini Alimentari Riuniti;3
Seafood;Rogede sild;1997-11-25 00:00:00.000;Franchi S.p.A.;4
Confections;Zaanse koeken;1997-11-26 00:00:00.000;Bon app';30
Dairy Products;Gudbrandsdalsost;1997-11-26 00:00:00.000;Bon app';25
Dairy Products;Gudbrandsdalsost;1997-11-27 00:00:00.000;Split Rail Beer & Ale;20
